date,daily_returns
2013-03-26,-0.019638458068769387
2013-03-27,-0.020837019996460714
2013-03-28,-0.03106221479239145
2013-04-01,0.0020563754633838058
2013-04-02,0.00511410170501088
2013-04-03,-0.009884488066853356
2013-04-04,-0.010567661086692319
2013-04-05,0.007112476370510375
2013-04-08,0.0018066211491988425
2013-04-09,0.02039908192421186
2013-04-10,-0.0031214854598453344
2013-04-11,-0.010429857481638324
2013-04-12,-0.023150302466263352
2013-04-15,0.015219721329046055
2013-04-16,-0.05499249249249249
2013-04-17,-0.026688182720953326
2013-04-18,-0.003877056497895775
2013-04-19,0.02084346913169294
2013-04-22,0.01871221812526646
2013-04-23,-0.0016447935390146169
2013-04-24,0.007196728670011016
2013-04-25,0.021609775209363802
2013-04-26,0.030956004841744517
